infos
97 663 km,91 LE,1328 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
445 486 km,103 LE,1896 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
123 669 km,82 LE,1339 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
271 000 km,80 LE,1388 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
83 490 km,93 LE,1328 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
351 517 km,123 LE,1586 cm3,Benzin,Ferdehátú,Használt,Eladó,3 ajtós,5 fő,Manuális
310 000 km,134 LE,1998 cm3,Benzin,Kupé,Használt,Eladó,2 ajtós,4 fő,Manuális
125 000 km,115 LE,1796 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
162 959 km,74 LE,1390 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
239 000 km,105 LE,1461 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
447 170 km,103 LE,1896 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
120 000 km,Lépcsőshátú,Használt,Eladó
88 000 km,59 LE,1391 cm3,Benzin ólommentes,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
250 000 km,95 LE,1398 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
269 000 km,107 LE,1560 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
247 000 km,59 LE,1198 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
202 200 km,123 LE,1798 cm3,Egyéb,Ferdehátú,Használt,Eladó,3 ajtós,4 fő,Manuális
163 228 km,107 LE,1587 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
399 267 km,177 LE,2231 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
260 000 km,114 LE,1798 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,7 fő,Manuális
162 000 km,107 LE,1396 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
385 000 km,134 LE,1998 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
222 000 km,118 LE,1798 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
253 000 km,89 LE,1364 cm3,Dízel,Kishaszon,Használt,Eladó,3 ajtós,2 fő,Manuális
91 000 km,68 LE,1242 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
267 000 km,118 LE,1598 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
308 000 km,148 LE,2148 cm3,Dízel,Kombi,Használt,Eladó,4 ajtós,5 fő,Manuális
200 000 km,111 LE,2496 cm3,Dízel,Terepjáró,Használt,Eladó,3 ajtós,5 fő,Manuális
389 204 km,123 LE,1753 cm3,Dízel,Lépcsőshátú,Használt,Eladó,5 ajtós,5 fő,Manuális
55 000 km,8 LE,1690 cm3,Benzin,Terepjáró,Használt,Eladó,3 ajtós,4 fő,Manuális
213 850 km,123 LE,1586 cm3,Benzin,Ferdehátú,Használt,Eladó,3 ajtós,5 fő,Manuális
214 500 km,114 LE,1598 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
428 000 km,138 LE,1968 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
209 000 km,101 LE,1596 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
240 500 km,125 LE,1796 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
260 000 km,120 LE,1598 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
245 000 km,99 LE,1598 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
209 150 km,77 LE,1368 cm3,Benzin/Gáz,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
194 322 km,75 LE,1390 cm3,Benzin,Ferdehátú,Használt,Eladó,2 ajtós,4 fő,Manuális
305 000 km,68 LE,998 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
240 500 km,110 LE,1560 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
160 000 km,138 LE,1968 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
250 000 km,126 LE,1997 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,3 fő,Manuális
273 000 km,109 LE,1461 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
262 000 km,95 LE,1560 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
217 000 km,89 LE,1560 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
247 340 km,79 LE,1298 cm3,Benzin,Terepjáró,Használt,Eladó,3 ajtós,4 fő,Manuális
293 000 km,125 LE,1753 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
335 000 km,136 LE,2000 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
115 469 km,97 LE,1198 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
550 419 km,177 LE,2685 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Tiptronic
355 815 km,150 LE,2148 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Automata
304 925 km,131 LE,1956 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
250 003 km,140 LE,1997 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
165 000 km,72 LE,1360 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
117 459 km,89 LE,1364 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
280 000 km,109 LE,1560 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
485 000 km,121 LE,2148 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Tiptronic
302 000 km,148 LE,2148 cm3,Dízel,Kombi,Használt,Eladó,4 ajtós,5 fő,Manuális
119 125 km,101 LE,1595 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
211 480 km,74 LE,1396 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
180 000 km,94 LE,1498 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
203 797 km,148 LE,1781 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
109 000 km,68 LE,1198 cm3,Benzin,Ferdehátú,Használt,Eladó,3 ajtós,5 fő,Manuális
236 800 km,99 LE,1596 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
219 000 km,220 LE,2976 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Tiptronic
295 050 km,138 LE,2204 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
156 485 km,118 LE,1598 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,7 fő,Manuális
168 788 km,94 LE,1248 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
193 500 km,94 LE,1498 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
280 000 km,174 LE,2231 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
200 000 km,160 LE,1798 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Duplakuplung
297 000 km,150 LE,2148 cm3,Dízel,Kisbusz,Használt,Eladó,4 ajtós,9 fő,Manuális
191 000 km,108 LE,1598 cm3,Benzin,Kabrió,Használt,Eladó,3 ajtós,4 fő,Manuális
345 000 km,177 LE,2698 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
355 000 km,128 LE,2183 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
219 000 km,168 LE,2171 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
266 500 km,118 LE,1798 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
201 000 km,138 LE,1390 cm3,Benzin,Ferdehátú,Használt,Eladó,3 ajtós,5 fő,Manuális
233 000 km,160 LE,1798 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Automata
278 000 km,174 LE,2231 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
217 800 km,153 LE,1998 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
298 400 km,191 LE,2295 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
465 000 km,215 LE,2987 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Automata
169 000 km,172 LE,1598 cm3,Benzin,Ferdehátú,Használt,Eladó,3 ajtós,4 fő,Manuális
111 000 km,94 LE,1397 cm3,Benzin,Ferdehátú,Használt,Eladó,3 ajtós,5 fő,Manuális
389 000 km,103 LE,1896 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
279 720 km,170 LE,1390 cm3,Benzin,Ferdehátú,Használt,Eladó,3 ajtós,5 fő,Manuális
286 000 km,99 LE,1910 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,7 fő,Manuális
149 800 km,191 LE,2771 cm3,Benzin,Nincs adat,Használt,Eladó,5 fő,Manuális
330 000 km,129 LE,1956 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Tiptronic
28 000 km,89 LE,1364 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
49 000 km,89 LE,1364 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
369 765 km,138 LE,1997 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
276 000 km,168 LE,2148 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Tiptronic
220 000 km,158 LE,1956 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
316 790 km,128 LE,2183 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
169 900 km,59 LE,1242 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
292 477 km,150 LE,1998 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
220 000 km,122 LE,1998 cm3,Benzin,Ferdehátú,Használt,Eladó,Manuális
124 000 km,103 LE,1396 cm3,Benzin,Ferdehátú,Használt,Eladó,3 ajtós,5 fő,Manuális
189 000 km,98 LE,2476 cm3,Dízel,Terepjáró,Használt,Eladó,3 ajtós,4 fő,Manuális
175 100 km,103 LE,1598 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
215 000 km,125 LE,999 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
229 000 km,90 LE,1461 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
181 000 km,148 LE,1598 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
141 893 km,105 LE,1598 cm3,Benzin,Ferdehátú,Használt,Eladó,4 ajtós,5 fő,Manuális
238 140 km,177 LE,1995 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Tiptronic
202 989 km,106 LE,1461 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
177 000 km,118 LE,1598 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
51 356 km,107 LE,1560 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,5 fő,Automatizált
49 500 km,81 LE,1242 cm3,Benzin,Ferdehátú,Használt,Eladó,3 ajtós,5 fő,Manuális
295 000 km,305 LE,4565 cm3,Benzin,Lépcsőshátú,Használt,Eladó,Automata
207 855 km,114 LE,1896 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
250 696 km,201 LE,3222 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Tiptronic
266 000 km,231 LE,2993 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Tiptronic
363 684 km,70 LE,1598 cm3,Dízel,Ferdehátú,Használt,Eladó,3 ajtós,4 fő,Manuális
68 500 km,85 LE,1248 cm3,Benzin,Ferdehátú,Használt,Eladó,3 ajtós,5 fő,Manuális
201 040 km,110 LE,1686 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,7 fő,Manuális
242 540 km,110 LE,1686 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
176 000 km,181 LE,1598 cm3,Benzin,Ferdehátú,Használt,Eladó,3 ajtós,4 fő,Tiptronic
290 000 km,204 LE,1995 cm3,Dízel,Kupé,Használt,Eladó,2 ajtós,4 fő,Manuális
185 000 km,148 LE,1998 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
111 000 km,86 LE,1398 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
127 000 km,94 LE,1560 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
266 000 km,126 LE,1998 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
130 000 km,197 LE,1984 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Duplakuplung
219 340 km,143 LE,1968 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
191 500 km,181 LE,1995 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Tiptronic
178 000 km,86 LE,1197 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
266 164 km,138 LE,1968 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,7 fő,Manuális
120 169 km,75 LE,1149 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
369 000 km,148 LE,2199 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
302 000 km,143 LE,1995 cm3,Benzin,Kupé,Használt,Eladó,2 ajtós,4 fő,Manuális
55 600 km,98 LE,1499 cm3,Dízel,Kishaszon,Használt,Eladó,5 ajtós,2 fő,Manuális
199 000 km,161 LE,2200 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
265 000 km,161 LE,1984 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
107 200 km,89 LE,1396 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
123 000 km,158 LE,1995 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
148 000 km,114 LE,1560 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,5 fő,Automatizált
176 600 km,103 LE,1598 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
93 231 km,90 LE,1364 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
190 000 km,90 LE,1364 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
192 406 km,122 LE,1395 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Duplakuplung
172 221 km,103 LE,1896 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
268 000 km,103 LE,1598 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Duplakuplung
75 795 km,60 LE,1242 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
210 000 km,129 LE,1686 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
221 690 km,163 LE,1997 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Duplakuplung
203 666 km,103 LE,1896 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,7 fő,Manuális
214 000 km,103 LE,1598 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
171 000 km,134 LE,1685 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
456 000 km,123 LE,2198 cm3,Dízel,Kisbusz,Használt,Eladó,4 ajtós,9 fő,Manuális
350 000 km,140 LE,1997 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,7 fő,Manuális
258 000 km,228 LE,2993 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
119 791 km,161 LE,1997 cm3,Dízel,Kabrió,Használt,Eladó,2 ajtós,4 fő,Manuális
290 000 km,174 LE,1995 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Tiptronic
203 000 km,156 LE,1997 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Tiptronic
125 288 km,110 LE,1197 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
149 485 km,87 LE,Elektr.,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
205 000 km,114 LE,1560 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
238 000 km,109 LE,1598 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Duplakuplung
266 300 km,115 LE,2461 cm3,Benzin,Kisbusz,Használt,Eladó,4 ajtós,8 fő,Manuális
273 000 km,89 LE,1461 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
90 800 km,89 LE,898 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
779 372 km,161 LE,2982 cm3,Dízel,Terepjáró,Használt,Eladó,5 ajtós,5 fő,Automata
182 000 km,179 LE,1997 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Tiptronic
172 000 km,158 LE,1999 cm3,Benzin,Kabrió,Használt,Eladó,2 ajtós,2 fő,Manuális
229 600 km,141 LE,1995 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
64 000 km,114 LE,1587 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Tiptronic
96 700 km,114 LE,1598 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
367 500 km,136 LE,2477 cm3,Dízel,Pickup,Használt,Eladó,4 ajtós,5 fő,Manuális
181 250 km,118 LE,1498 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,2 fő,Manuális
210 000 km,188 LE,2488 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Automata
180 000 km,94 LE,1368 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
277 500 km,129 LE,1686 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
138 000 km,136 LE,1598 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
217 480 km,268 LE,2996 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Tiptronic
101 600 km,109 LE,1197 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
219 000 km,140 LE,1968 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
300 000 km,201 LE,2143 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
242 000 km,146 LE,2800 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,7 fő,Manuális
346 000 km,188 LE,1968 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
222 000 km,201 LE,2996 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
284 000 km,113 LE,1968 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,2 fő,Manuális
1 080 km,72 LE,999 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
240 080 km,148 LE,1968 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
47 400 km,74 LE,999 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
43 830 km,101 LE,1199 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
363 000 km,282 LE,2993 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Tiptronic
135 000 km,134 LE,1591 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
183 000 km,101 LE,1499 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
161 000 km,238 LE,1998 cm3,Benzin,Ferdehátú,Használt,Eladó,3 ajtós,5 fő,Manuális
96 000 km,103 LE,1598 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
154 000 km,177 LE,1999 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
109 892 km,239 LE,2967 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Tiptronic
162 000 km,208 LE,1984 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Duplakuplung
203 700 km,114 LE,1598 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
43 000 km,98 LE,1560 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
310 973 km,228 LE,2987 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Tiptronic
340 600 km,109 LE,1461 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
320 000 km,228 LE,2987 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Tiptronic
164 500 km,105 LE,1596 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
207 000 km,109 LE,1598 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
186 000 km,125 LE,1998 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
260 000 km,181 LE,1796 cm3,Benzin,Kabrió,Használt,Eladó,2 ajtós,2 fő,Automata
270 000 km,141 LE,1968 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
156 578 km,145 LE,1798 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Fokozatmentes
250 800 km,294 LE,4196 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Automata
17 518 km,101 LE,1598 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
216 800 km,114 LE,1598 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Duplakuplung
212 000 km,161 LE,1984 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
203 000 km,136 LE,1685 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
120 000 km,101 LE,1496 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
171 000 km,148 LE,2179 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
184 000 km,177 LE,1596 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Duplakuplung
280 000 km,201 LE,2143 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,7 fő,Tiptronic
246 124 km,114 LE,1685 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
156 000 km,123 LE,1395 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
246 000 km,89 LE,1995 cm3,Dízel,Kisbusz,Használt,Eladó,4 ajtós,9 fő,Manuális
119 550 km,177 LE,1596 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
314 000 km,150 LE,1968 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Automata
209 000 km,181 LE,1969 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
270 068 km,231 LE,2987 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Tiptronic
151 000 km,118 LE,1499 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
109 000 km,103 LE,1598 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
83 000 km,107 LE,1461 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Duplakuplung
90 000 km,113 LE,1598 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
276 000 km,179 LE,1969 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Tiptronic
200 624 km,125 LE,2497 cm3,Dízel,Kisbusz,Használt,Eladó,5 ajtós,8 fő,Manuális
108 000 km,135 LE,1595 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
180 981 km,120 LE,1598 cm3,Dízel,Kishaszon,Használt,Eladó,5 ajtós,3 fő,Manuális
103 000 km,130 LE,1332 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,7 fő,Manuális
112 913 km,89 LE,1364 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
202 000 km,174 LE,1968 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
218 864 km,148 LE,1968 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Duplakuplung
388 000 km,140 LE,1968 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,7 fő,Automata
238 950 km,204 LE,2993 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
229 000 km,121 LE,1595 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
170 000 km,118 LE,1499 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
315 500 km,101 LE,1598 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,7 fő,Manuális
41 530 km,113 LE,1598 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
97 170 km,130 LE,1598 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
287 000 km,170 LE,2000 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Duplakuplung
246 000 km,174 LE,1968 cm3,Dízel,Kupé,Használt,Eladó,4 ajtós,5 fő,Manuális
80 000 km,133 LE,1591 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
170 117 km,110 LE,1598 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
143 000 km,148 LE,2268 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,7 fő,Tiptronic
119 100 km,98 LE,1798 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
